date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time,on_time_percentage,flight_duration,year,month,day,day_of_week,is_weekend,country_code_x,region_name_x,iata_x,icao_x,airport_x,departure_latitude,departure_longitude,country_code_y,region_name_y,iata_y,icao_y,airport_y,arrival_latitude,arrival_longitude
2022-11-01,FFT505,F9505,A1BA0F,A320,PAX,N210FR,FFT,F9,Frontier Airlines,KDFW,KDEN,DFW,DEN,2022-11-01 21:43:00+00:00,2022-11-01 23:56:00+00:00,75.5960649225444,133.0,2022,11,1,1,False,US,Texas,DFW,KDFW,Dallas/Fort Worth International Airport,32.8968,-97.038,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UAL2655,UA2655,ABA30B,A319,PAX,N849UA,UAL,UA,United Airlines,KDFW,KDEN,DFW,DEN,2022-11-01 22:00:00+00:00,2022-11-02 00:10:00+00:00,71.44634688005941,130.0,2022,11,1,1,False,US,Texas,DFW,KDFW,Dallas/Fort Worth International Airport,32.8968,-97.038,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-01-16,FFT505,F9505,A1BA0F,A320,PAX,N210FR,FFT,F9,Frontier Airlines,KDFW,KDEN,DFW,DEN,2022-11-01 21:43:00+00:00,2022-11-01 23:56:00+00:00,94.20355180943073,133.0,2024,1,16,1,False,US,Texas,DFW,KDFW,Dallas/Fort Worth International Airport,32.8968,-97.038,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-05-28,UAL2655,UA2655,ABA30B,A319,PAX,N849UA,UAL,UA,United Airlines,KDFW,KDEN,DFW,DEN,2022-11-01 22:00:00+00:00,2022-11-02 00:10:00+00:00,86.07264631863991,130.0,2024,5,28,1,False,US,Texas,DFW,KDFW,Dallas/Fort Worth International Airport,32.8968,-97.038,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SWA1978,WN1978,ABAA0E,B738,PAX,N8502Z,SWA,WN,Southwest Airlines,KLGA,KDEN,LGA,DEN,2022-11-01 00:25:00+00:00,2022-11-01 04:55:00+00:00,84.9320654716487,270.0,2022,11,1,1,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-12-23,SWA1978,WN1978,ABAA0E,B738,PAX,N8502Z,SWA,WN,Southwest Airlines,KLGA,KDEN,LGA,DEN,2022-11-01 00:25:00+00:00,2022-11-01 04:55:00+00:00,95.06162713692717,270.0,2022,12,23,4,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,DAL2735,DL2735,A968DF,B752,PAX,N705TW,DAL,DL,Delta Air Lines,KJFK,KDEN,JFK,DEN,2022-11-01 12:35:00+00:00,2022-11-01 17:08:00+00:00,74.15669110238306,273.0,2022,11,1,1,False,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-04-20,DAL2735,DL2735,A968DF,B752,PAX,N705TW,DAL,DL,Delta Air Lines,KJFK,KDEN,JFK,DEN,2022-11-01 12:35:00+00:00,2022-11-01 17:08:00+00:00,82.90689993658647,273.0,2024,4,20,5,True,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SKW5843,UA5843,A1A9F4,E75L,PAX,N206SY,SKW,OO,Skywest Airlines,KCPR,KDEN,CPR,DEN,2022-11-01 13:36:00+00:00,2022-11-01 14:56:00+00:00,81.45137618447058,80.0,2022,11,1,1,False,US,Wyoming,CPR,KCPR,Casper-Natrona County International Airport,42.908,-106.464,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-08-11,SKW5843,UA5843,A1A9F4,E75L,PAX,N206SY,SKW,OO,Skywest Airlines,KCPR,KDEN,CPR,DEN,2022-11-01 13:36:00+00:00,2022-11-01 14:56:00+00:00,70.7421294043346,80.0,2022,8,11,3,False,US,Wyoming,CPR,KCPR,Casper-Natrona County International Airport,42.908,-106.464,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SKW4636,OO4636,A1AD5A,CRJ2,PAX,N207PS,SKW,OO,Skywest Airlines,KCOD,KDEN,COD,DEN,2022-11-01 13:00:00+00:00,2022-11-01 14:35:00+00:00,82.65690567940685,95.0,2022,11,1,1,False,US,Wyoming,COD,KCOD,Yellowstone Regional Airport,44.5202,-109.024,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-08-12,SKW4636,OO4636,A1AD5A,CRJ2,PAX,N207PS,SKW,OO,Skywest Airlines,KCOD,KDEN,COD,DEN,2022-11-01 13:00:00+00:00,2022-11-01 14:35:00+00:00,79.62177465753047,95.0,2022,8,12,4,False,US,Wyoming,COD,KCOD,Yellowstone Regional Airport,44.5202,-109.024,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SWA2668,WN2668,ABDD6D,B738,PAX,N8638A,SWA,WN,Southwest Airlines,KPHX,KDEN,PHX,DEN,2022-11-01 21:25:00+00:00,2022-11-01 23:10:00+00:00,77.13169633553231,105.0,2022,11,1,1,False,US,Arizona,PHX,KPHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-06-05,SWA2668,WN2668,ABDD6D,B738,PAX,N8638A,SWA,WN,Southwest Airlines,KPHX,KDEN,PHX,DEN,2022-11-01 21:25:00+00:00,2022-11-01 23:10:00+00:00,94.92575748196242,105.0,2024,6,5,2,False,US,Arizona,PHX,KPHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,DAL982,DL982,A39D95,A321,PAX,N332DN,DAL,DL,Delta Air Lines,KATL,KDEN,ATL,DEN,2022-11-01 15:22:00+00:00,2022-11-01 18:30:00+00:00,84.02359215178497,188.0,2022,11,1,1,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-09-06,DAL982,DL982,A39D95,A321,PAX,N332DN,DAL,DL,Delta Air Lines,KATL,KDEN,ATL,DEN,2022-11-01 15:22:00+00:00,2022-11-01 18:30:00+00:00,93.81052971729241,188.0,2022,9,6,1,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,FFT881,F9881,A3D7DC,A20N,PAX,N347FR,FFT,F9,Frontier Airlines,KMDW,KDEN,MDW,DEN,2022-11-01 00:23:00+00:00,2022-11-01 03:04:00+00:00,85.25812901371006,161.0,2022,11,1,1,False,US,Illinois,MDW,KMDW,Chicago Midway International Airport,41.7861,-87.7525,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-09-11,FFT881,F9881,A3D7DC,A20N,PAX,N347FR,FFT,F9,Frontier Airlines,KMDW,KDEN,MDW,DEN,2022-11-01 00:23:00+00:00,2022-11-01 03:04:00+00:00,96.65868685242529,161.0,2022,9,11,6,True,US,Illinois,MDW,KMDW,Chicago Midway International Airport,41.7861,-87.7525,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UAL437,UA437,A46D4A,B739,PAX,N38454,UAL,UA,United Airlines,KMSP,KDEN,MSP,DEN,2022-11-01 21:46:00+00:00,2022-11-02 00:03:00+00:00,84.39515418694907,137.0,2022,11,1,1,False,US,Minnesota,MSP,KMSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-09-19,UAL437,UA437,A46D4A,B739,PAX,N38454,UAL,UA,United Airlines,KMSP,KDEN,MSP,DEN,2022-11-01 21:46:00+00:00,2022-11-02 00:03:00+00:00,96.04835621336223,137.0,2022,9,19,0,False,US,Minnesota,MSP,KMSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UAL2488,UA2488,A28947,B738,PAX,N26232,UAL,UA,United Airlines,KSJC,KDEN,SJC,DEN,2022-11-01 19:50:00+00:00,2022-11-01 22:25:00+00:00,86.40343356164576,155.0,2022,11,1,1,False,US,California,SJC,KSJC,San Jose International Airport,37.3626,-121.929,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-02-04,UAL2488,UA2488,A28947,B738,PAX,N26232,UAL,UA,United Airlines,KSJC,KDEN,SJC,DEN,2022-11-01 19:50:00+00:00,2022-11-01 22:25:00+00:00,71.95384817212798,155.0,2024,2,4,6,True,US,California,SJC,KSJC,San Jose International Airport,37.3626,-121.929,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,FFT71,F971,A9768A,A321,PAX,N709FR,FFT,F9,Frontier Airlines,MMUN,KDEN,CUN,DEN,2022-11-01 16:01:00+00:00,2022-11-01 20:20:00+00:00,98.49665538031215,259.0,2022,11,1,1,False,MX,Quintana Roo,CUN,MMUN,Cancun International Airport,21.0365,-86.8771,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-04-23,FFT71,F971,A9768A,A321,PAX,N709FR,FFT,F9,Frontier Airlines,MMUN,KDEN,CUN,DEN,2022-11-01 16:01:00+00:00,2022-11-01 20:20:00+00:00,74.41270777180618,259.0,2024,4,23,1,False,MX,Quintana Roo,CUN,MMUN,Cancun International Airport,21.0365,-86.8771,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UAL2441,UA2441,AAEB0E,A319,PAX,N802UA,UAL,UA,United Airlines,KPSP,KDEN,PSP,DEN,2022-11-01 12:40:00+00:00,2022-11-01 14:47:00+00:00,83.84997872662811,127.0,2022,11,1,1,False,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-12-10,UAL2441,UA2441,AAEB0E,A319,PAX,N802UA,UAL,UA,United Airlines,KPSP,KDEN,PSP,DEN,2022-11-01 12:40:00+00:00,2022-11-01 14:47:00+00:00,74.36055929672355,127.0,2022,12,10,5,True,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SKW4754,OO4754,AD2160,CRJ2,PAX,N945SW,SKW,OO,Skywest Airlines,KXNA,KDEN,XNA,DEN,2022-11-01 14:09:00+00:00,2022-11-01 16:23:00+00:00,97.42745426990692,134.0,2022,11,1,1,False,US,Arkansas,XNA,KXNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2023-02-08,SKW4754,OO4754,AD2160,CRJ2,PAX,N945SW,SKW,OO,Skywest Airlines,KXNA,KDEN,XNA,DEN,2022-11-01 14:09:00+00:00,2022-11-01 16:23:00+00:00,91.81512555125047,134.0,2023,2,8,2,False,US,Arkansas,XNA,KXNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UAL1983,UA1983,A2BBC6,B39M,PAX,N27520,UAL,UA,United Airlines,KMSY,KDEN,MSY,DEN,2022-10-31 22:40:00+00:00,2022-11-01 01:40:00+00:00,91.19421190480676,180.0,2022,11,1,1,False,US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.9934,-90.258,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-02-05,UAL1983,UA1983,A2BBC6,B39M,PAX,N27520,UAL,UA,United Airlines,KMSY,KDEN,MSY,DEN,2022-10-31 22:40:00+00:00,2022-11-01 01:40:00+00:00,77.63418844730727,180.0,2024,2,5,0,False,US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.9934,-90.258,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,UCA4258,C54258,A0F86B,E45X,PAX,N16149,UCA,C5,CommutAir,KCOS,KDEN,COS,DEN,2022-11-01 21:45:00+00:00,2022-11-01 22:39:00+00:00,94.74909596967908,54.0,2022,11,1,1,False,US,Colorado,COS,KCOS,Colorado Springs Airport,38.8058,-104.701,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-01-06,UCA4258,C54258,A0F86B,E45X,PAX,N16149,UCA,C5,CommutAir,KCOS,KDEN,COS,DEN,2022-11-01 21:45:00+00:00,2022-11-01 22:39:00+00:00,74.01357722240884,54.0,2024,1,6,5,True,US,Colorado,COS,KCOS,Colorado Springs Airport,38.8058,-104.701,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,SKW4741,OO4741,AC08FA,CRJ2,PAX,N875AS,SKW,OO,Skywest Airlines,KFAR,KDEN,FAR,DEN,2022-11-01 22:00:00+00:00,2022-11-02 00:10:00+00:00,87.39725894597771,130.0,2022,11,1,1,False,US,North Dakota,FAR,KFAR,Hector International Airport,46.9207,-96.8158,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2024-06-17,SKW4741,OO4741,AC08FA,CRJ2,PAX,N875AS,SKW,OO,Skywest Airlines,KFAR,KDEN,FAR,DEN,2022-11-01 22:00:00+00:00,2022-11-02 00:10:00+00:00,79.21150399896206,130.0,2024,6,17,0,False,US,North Dakota,FAR,KFAR,Hector International Airport,46.9207,-96.8158,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673
2022-11-01,IBS3692,IB3692,34644E,A21N,PAX,EC-NJI,IBS,I2,Iberia Express,LEMD,EGCC,MAD,MAN,2022-11-01 12:05:00+00:00,2022-11-01 14:35:00+00:00,72.55828124303908,150.0,2022,11,1,1,False,ES,"Madrid, Comunidad de",MAD,LEMD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,GB,England,MAN,EGCC,Manchester Airport,53.3537,-2.27495
2021-12-09,IBS3692,IB3692,34644E,A21N,PAX,EC-NJI,IBS,I2,Iberia Express,LEMD,EGCC,MAD,MAN,2022-11-01 12:05:00+00:00,2022-11-01 14:35:00+00:00,75.05066224880461,150.0,2021,12,9,3,False,ES,"Madrid, Comunidad de",MAD,LEMD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,GB,England,MAN,EGCC,Manchester Airport,53.3537,-2.27495
2022-11-01,RYR7RV,FR6717,4CA76A,B738,PAX,EI-EFO,RYR,FR,Ryanair,LEMD,LBSF,MAD,SOF,2022-11-01 11:45:00+00:00,2022-11-01 15:15:00+00:00,78.72501441322765,210.0,2022,11,1,1,False,ES,"Madrid, Comunidad de",MAD,LEMD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,BG,Sofia,SOF,LBSF,Sofia Airport,42.6967,23.4114
2022-01-30,RYR7RV,FR6717,4CA76A,B738,PAX,EI-EFO,RYR,FR,Ryanair,LEMD,LBSF,MAD,SOF,2022-11-01 11:45:00+00:00,2022-11-01 15:15:00+00:00,74.72485748407769,210.0,2022,1,30,6,True,ES,"Madrid, Comunidad de",MAD,LEMD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,BG,Sofia,SOF,LBSF,Sofia Airport,42.6967,23.4114
2022-11-01,ELY006,LY6,7380C2,B789,PAX,4X-EDC,ELY,LY,El Al Israel Airlines,KLAX,LLBG,LAX,TLV,2022-10-31 22:00:00+00:00,2022-11-01 12:00:00+00:00,86.8304288157082,840.0,2022,11,1,1,False,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2022-03-12,ELY006,LY6,7380C2,B789,PAX,4X-EDC,ELY,LY,El Al Israel Airlines,KLAX,LLBG,LAX,TLV,2022-10-31 22:00:00+00:00,2022-11-01 12:00:00+00:00,98.52211494360277,840.0,2022,3,12,5,True,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2022-11-01,RYR4269,FR4269,48C224,B738,PAX,SP-RSE,RYS,RR,Ryanair Sun (Poland),LHBP,LLBG,BUD,TLV,2022-11-01 15:20:00+00:00,2022-11-01 18:35:00+00:00,79.25027479738185,195.0,2022,11,1,1,False,HU,Budapest,BUD,LHBP,Budapest Ferenc Liszt International Airport,47.4298,19.2611,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2022-01-12,RYR4269,FR4269,48C224,B738,PAX,SP-RSE,RYS,RR,Ryanair Sun (Poland),LHBP,LLBG,BUD,TLV,2022-11-01 15:20:00+00:00,2022-11-01 18:35:00+00:00,77.16985793477285,195.0,2022,1,12,2,False,HU,Budapest,BUD,LHBP,Budapest Ferenc Liszt International Airport,47.4298,19.2611,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2022-11-01,RYR3794,FR3794,4D2304,B38M,PAX,9H-VUF,MAY,AL,Malta Airlines,LIPE,LLBG,BLQ,TLV,2022-11-01 05:25:00+00:00,2022-11-01 09:00:00+00:00,81.30212165327036,215.0,2022,11,1,1,False,IT,Emilia-Romagna,BLQ,LIPE,Bologna Guglielmo Marconi Airport,44.5354,11.2887,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2023-07-30,RYR3794,FR3794,4D2304,B38M,PAX,9H-VUF,MAY,AL,Malta Airlines,LIPE,LLBG,BLQ,TLV,2022-11-01 05:25:00+00:00,2022-11-01 09:00:00+00:00,76.18170422647752,215.0,2023,7,30,6,True,IT,Emilia-Romagna,BLQ,LIPE,Bologna Guglielmo Marconi Airport,44.5354,11.2887,IL,Tel Aviv,TLV,LLBG,Ben Gurion Airport,32.0114,34.8867
2022-11-01,PAL113,PR113,7583EC,B77W,PAX,RP-C7779,PAL,PR,Philippine Airlines,KLAX,RPLL,LAX,MNL,2022-10-31 19:15:00+00:00,2022-11-01 10:55:00+00:00,84.9417977553718,940.0,2022,11,1,1,False,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-25,PAL113,PR113,7583EC,B77W,PAX,RP-C7779,PAL,PR,Philippine Airlines,KLAX,RPLL,LAX,MNL,2022-10-31 19:15:00+00:00,2022-11-01 10:55:00+00:00,88.75839193875915,940.0,2022,3,25,4,False,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,GAP2939,2P2939,75824E,A320,PAX,RP-C8397,GAP,2P,PAL Express,RPME,RPLL,BXU,MNL,2022-11-01 07:40:00+00:00,2022-11-01 09:10:00+00:00,75.83933823363762,90.0,2022,11,1,1,False,PH,Agusan del Norte,BXU,RPME,Bancasi Airport,8.9515,125.479,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-19,GAP2939,2P2939,75824E,A320,PAX,RP-C8397,GAP,2P,PAL Express,RPME,RPLL,BXU,MNL,2022-11-01 07:40:00+00:00,2022-11-01 09:10:00+00:00,72.53358544225742,90.0,2022,3,19,5,True,PH,Agusan del Norte,BXU,RPME,Bancasi Airport,8.9515,125.479,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,PAL1782,PR1782,758304,A320,PAX,RP-C9903,PAL,PR,Philippine Airlines,RPVP,RPLL,PPS,MNL,2022-11-01 23:20:00+00:00,2022-11-02 00:40:00+00:00,87.55821297872981,80.0,2022,11,1,1,False,PH,Palawan,PPS,RPVP,Puerto Princesa International Airport,9.74212,118.759,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-21,PAL1782,PR1782,758304,A320,PAX,RP-C9903,PAL,PR,Philippine Airlines,RPVP,RPLL,PPS,MNL,2022-11-01 23:20:00+00:00,2022-11-02 00:40:00+00:00,75.1213623528585,80.0,2022,3,21,0,False,PH,Palawan,PPS,RPVP,Puerto Princesa International Airport,9.74212,118.759,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,CEB628,5J628,758322,A320,PAX,RP-C3276,CEB,5J,Cebu Pacific Air,RPVD,RPLL,DGT,MNL,2022-11-01 23:35:00+00:00,2022-11-02 01:05:00+00:00,96.94537388616092,90.0,2022,11,1,1,False,PH,Negros Occidental,DGT,RPVD,Sibulan Airport (Dumaguete Airport),9.33371,123.3,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-22,CEB628,5J628,758322,A320,PAX,RP-C3276,CEB,5J,Cebu Pacific Air,RPVD,RPLL,DGT,MNL,2022-11-01 23:35:00+00:00,2022-11-02 01:05:00+00:00,87.22373954789919,90.0,2022,3,22,1,False,PH,Negros Occidental,DGT,RPVD,Sibulan Airport (Dumaguete Airport),9.33371,123.3,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,PAL1134,PR1134,7583A8,A321,PAX,RP-C9919,PAL,PR,Philippine Airlines,RPVB,RPLL,BCD,MNL,2022-11-01 06:15:00+00:00,2022-11-01 07:30:00+00:00,97.72474415047083,75.0,2022,11,1,1,False,PH,Negros Occidental,BCD,RPVB,Bacolod-Silay International Airport,10.7764,123.015,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-24,PAL1134,PR1134,7583A8,A321,PAX,RP-C9919,PAL,PR,Philippine Airlines,RPVB,RPLL,BCD,MNL,2022-11-01 06:15:00+00:00,2022-11-01 07:30:00+00:00,98.32101969547523,75.0,2022,3,24,3,False,PH,Negros Occidental,BCD,RPVB,Bacolod-Silay International Airport,10.7764,123.015,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,CEB115,5J115,7586B0,A21N,PAX,RP-C4126,CEB,5J,Cebu Pacific Air,VHHH,RPLL,HKG,MNL,2022-11-01 14:05:00+00:00,2022-11-01 16:20:00+00:00,73.79276444306534,135.0,2022,11,1,1,False,HK,Hong Kong,HKG,VHHH,Hong Kong International Airport (Chek Lap Kok Airport),22.3089,113.915,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-03-29,CEB115,5J115,7586B0,A21N,PAX,RP-C4126,CEB,5J,Cebu Pacific Air,VHHH,RPLL,HKG,MNL,2022-11-01 14:05:00+00:00,2022-11-01 16:20:00+00:00,73.94169595765668,135.0,2022,3,29,1,False,HK,Hong Kong,HKG,VHHH,Hong Kong International Airport (Chek Lap Kok Airport),22.3089,113.915,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,UAE336,EK336,8963D4,B77W,PAX,A6-EPE,UAE,EK,Emirates,OMDB,RPLL,DXB,MNL,2022-11-01 13:55:00+00:00,2022-11-01 22:20:00+00:00,99.64909528742675,505.0,2022,11,1,1,False,AE,Dubayy,DXB,OMDB,Dubai International Airport,25.2528,55.3644,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-07-05,UAE336,EK336,8963D4,B77W,PAX,A6-EPE,UAE,EK,Emirates,OMDB,RPLL,DXB,MNL,2022-11-01 13:55:00+00:00,2022-11-01 22:20:00+00:00,93.04253299343398,505.0,2022,7,5,1,False,AE,Dubayy,DXB,OMDB,Dubai International Airport,25.2528,55.3644,PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02
2022-11-01,AAL118,AA118,A033AE,A321,PAX,N112AN,AAL,AA,American Airlines,KLAX,KJFK,LAX,JFK,2022-11-01 14:00:00+00:00,2022-11-01 19:27:00+00:00,94.85388357662316,327.0,2022,11,1,1,False,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-07-24,AAL118,AA118,A033AE,A321,PAX,N112AN,AAL,AA,American Airlines,KLAX,KJFK,LAX,JFK,2022-11-01 14:00:00+00:00,2022-11-01 19:27:00+00:00,82.72693796121376,327.0,2022,7,24,6,True,US,California,LAX,KLAX,Los Angeles International Airport,33.9425,-118.408,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-11-01,AAL16,AA16,A00D5B,A321,PAX,N102NN,AAL,AA,American Airlines,KSFO,KJFK,SFO,JFK,2022-11-01 20:39:00+00:00,2022-11-02 02:15:00+00:00,86.8654540450596,336.0,2022,11,1,1,False,US,California,SFO,KSFO,San Francisco International Airport,37.619,-122.375,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-07-21,AAL16,AA16,A00D5B,A321,PAX,N102NN,AAL,AA,American Airlines,KSFO,KJFK,SFO,JFK,2022-11-01 20:39:00+00:00,2022-11-02 02:15:00+00:00,97.16182585305526,336.0,2022,7,21,3,False,US,California,SFO,KSFO,San Francisco International Airport,37.619,-122.375,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-11-01,JBU1498,B61498,AD4BCB,A321,PAX,N956JT,JBU,B6,Jetblue,KDEN,KJFK,DEN,JFK,2022-10-31 21:37:00+00:00,2022-11-01 01:15:00+00:00,72.98984050916725,218.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2024-07-12,JBU1498,B61498,AD4BCB,A321,PAX,N956JT,JBU,B6,Jetblue,KDEN,KJFK,DEN,JFK,2022-10-31 21:37:00+00:00,2022-11-01 01:15:00+00:00,90.03426422979295,218.0,2024,7,12,4,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-11-01,DAL1012,DL1012,A8EAEA,B752,PAX,N674DL,DAL,DL,Delta Air Lines,KLAS,KJFK,LAS,JFK,2022-10-31 21:55:00+00:00,2022-11-01 02:56:00+00:00,90.66785030743294,301.0,2022,11,1,1,False,US,Nevada,LAS,KLAS,Harry Reid International Airport,36.0801,-115.152,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
2022-11-01,AAL335,AA335,AB5383,B738,PAX,N829NN,AAL,AA,American Airlines,KLAS,KJFK,LAS,JFK,2022-11-01 05:40:00+00:00,2022-11-01 10:37:00+00:00,80.4408653125573,297.0,2022,11,1,1,False,US,Nevada,LAS,KLAS,Harry Reid International Airport,36.0801,-115.152,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
